Rule,Severity,Clock_Pair,Exception,Source,Destination,Classification,Semantic_Family,Result,Evidence,Change
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[7]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[8]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[8]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[8]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[9]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[9]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[9]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[10]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[10]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[10]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[11]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[11]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[11]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[12]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[12]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[12]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[13]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[13]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[13]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[14]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[14]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[14]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[15]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[15]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[15]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[16]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[16]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[16]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[17]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[17]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[17]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[18]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[18]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[18]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[19]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[19]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[19]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[20]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[20]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[20]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[21]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[21]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[21]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[22]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[22]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[22]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[23]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[23]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[23]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[24]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[24]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[24]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[25]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[25]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[25]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[26]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[26]/D,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-15,Warning,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[26]/S,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
CDC-1,Critical,nvp_vclk1->userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/shadow_last_channel_reg[27]/CE,STABLE_DATA_WITH_SYNCHRONIZED_QUALIFIER,RESET_RETURN,PASS,Group 13 promoted two-family settling and completion-barrier structural proof; retained aggregate destination coverage,EXACT_PRIOR_ROW
